model,model_name,input_shape,backend,precision,stage,op_group,op_type,execution_domain,pdpu_candidate,tokens,channels,embedding_dim,input_bytes,output_bytes,weight_bytes,output_elements,kernel_elements,groups,in_channels_actual,out_channels_actual,estimated_macs,nonlinear_ops,estimated_latency_share,estimated_energy_share,layer_name,module_type,trace_source,evidence_label
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,18816,18816,0,4704,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.conv_fusion.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,18816,18816,0,4704,1,1,0,0,0,4704,8.0000,8.0000,stages.4.1.conv_fusion.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,final_conv,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,18816,75264,147456,18816,1,1,96,384,1806336,0,0.2339,0.2339,final_conv.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,final_conv,control_residual,Identity,electronic remainder,no,196,192,192,75264,75264,0,18816,1,1,0,0,0,0,8.0000,8.0000,final_conv.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,final_conv,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,75264,75264,0,18816,1,1,0,0,0,18816,8.0000,8.0000,final_conv.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,head,control_residual,AdaptiveAvgPool2d,electronic remainder,no,196,192,192,75264,1536,0,384,1,1,0,0,0,0,8.0000,8.0000,head.global_pool.pool,AdaptiveAvgPool2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,head,control_residual,Flatten,electronic remainder,no,196,192,192,1536,1536,0,384,1,1,0,0,0,0,8.0000,8.0000,head.global_pool.flatten,Flatten,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,head,control_residual,Dropout,electronic remainder,no,196,192,192,1536,1536,0,384,1,1,0,0,0,0,8.0000,8.0000,head.drop,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,head,classifier_linear,Linear,PDPU-candidate linear/MVM,yes,196,192,192,1536,4000,1540000,1000,1,1,384,1000,384000,0,0.0497,0.0497,head.fc,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,head,control_residual,Identity,electronic remainder,no,196,192,192,4000,4000,0,1000,1,1,0,0,0,0,8.0000,8.0000,head.flatten,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stem,spatial_conv,Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,786432,1048576,1728,262144,9,1,3,16,7077888,0,0.3537,0.3537,stem.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stem,control_residual,Identity,electronic remainder,no,196,256,256,1048576,1048576,0,262144,1,1,0,0,0,0,8.0000,8.0000,stem.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stem,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,1048576,1048576,0,262144,1,1,0,0,0,262144,8.0000,8.0000,stem.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,1048576,4194304,4096,1048576,1,1,16,64,16777216,0,0.8385,0.8385,stages.0.0.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,1048576,8.0000,8.0000,stages.0.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,4194304,4194304,2304,1048576,9,64,64,64,9437184,0,0.4717,0.4717,stages.0.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,1048576,8.0000,8.0000,stages.0.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,4194304,4194304,0,1048576,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,4194304,2097152,8192,524288,1,1,64,32,33554432,0,1.6770,1.6770,stages.0.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,524288,8.0000,8.0000,stages.0.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,524288,8.0000,8.0000,stages.0.0.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,2097152,8388608,16384,2097152,1,1,32,128,67108864,0,3.3540,3.3540,stages.1.0.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,8388608,8388608,0,2097152,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,8388608,8388608,0,2097152,1,1,0,0,0,2097152,8.0000,8.0000,stages.1.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,8388608,2097152,4608,524288,9,128,128,128,4718592,0,0.2358,0.2358,stages.1.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,524288,8.0000,8.0000,stages.1.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,2097152,2097152,0,524288,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,2097152,1048576,32768,262144,1,1,128,64,33554432,0,1.6770,1.6770,stages.1.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,1048576,1048576,0,262144,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,1048576,1048576,0,262144,1,1,0,0,0,262144,8.0000,8.0000,stages.1.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
